chrom	start	stop	gene_id	gene_name
1	15456728	15472091	ENSG00000142615.8	CELA2A
1	15465909	15491395	ENSG00000215704.10	CELA2B
1	15490832	15526534	ENSG00000132906.18	CASP9
1	15526813	15592379	ENSG00000116138.13	DNAJC16
1	15542165	15542304	ENSG00000251866.1	SCARNA21B
1	15565611	15565956	ENSG00000272510.1	AL121992.3
1	15571699	15585051	ENSG00000116771.6	AGMAT
1	15586136	15603626	ENSG00000237301.1	AL121992.1
1	15604597	15605043	ENSG00000235084.3	CHCHD2P6
1	15608078	15608145	ENSG00000252417.1	RNU7-179P
1	15614643	15614867	ENSG00000236500.1	CD24P1
1	15617458	15669044	ENSG00000197312.12	DDI2
1	15659869	15661722	ENSG00000215695.1	RSC1A1
1	15682873	15683128	ENSG00000271742.1	AL121992.2
1	15684320	15734769	ENSG00000116786.13	PLEKHM2
1	15720312	15736896	ENSG00000237938.5	AL450998.2
1	15736258	15741392	ENSG00000162461.8	SLC25A34
1	15740051	15749896	ENSG00000224459.1	SLC25A34-AS1
1	15742499	15747982	ENSG00000162460.7	TMEM82
1	15756607	15786594	ENSG00000162458.13	FBLIM1
1	15792796	15793285	ENSG00000224321.1	RPL12P14
1	15807169	15809348	ENSG00000233954.6	UQCRHL
1	15828232	15828669	ENSG00000178715.8	AL450998.1
1	15834474	15848147	ENSG00000179743.4	FLJ37453
1	15836095	15940456	ENSG00000065526.12	SPEN
1	15917698	15917908	ENSG00000270620.1	AL034555.1
1	15941869	15976132	ENSG00000116809.12	ZBTB17
1	15969632	15970194	ENSG00000234607.2	AL355994.4
1	15988182	15988441	ENSG00000231353.1	AL355994.1
1	15989140	15989375	ENSG00000275503.1	AL355994.5
1	15989871	15994751	ENSG00000224966.4	TBC1D3P6
1	16004236	16008807	ENSG00000183888.4	SRARP
1	16006160	16006671	ENSG00000233078.1	AL355994.3
1	16014028	16019594	ENSG00000173641.18	HSPB7
1	16018875	16034050	ENSG00000186510.12	CLCNKA
1	16035178	16040029	ENSG00000232456.1	AL355994.2
1	16043736	16057308	ENSG00000184908.18	CLCNKB
1	16057769	16073651	ENSG00000185519.9	FAM131C
1	16124337	16156069	ENSG00000142627.13	EPHA2
1	16155211	16157329	ENSG00000227959.1	AL451042.2
1	16159266	16161883	ENSG00000224621.1	AL451042.1
1	16197854	16198357	ENSG00000234166.1	ARHGEF19-AS1
1	16197854	16212652	ENSG00000142632.17	ARHGEF19
1	16215909	16228027	ENSG00000237276.8	ANO7L1
1	16228674	16231335	ENSG00000288398.1	AL109627.1
1	16231692	16237183	ENSG00000132881.12	CPLANE2
1	16241213	16241398	ENSG00000233929.1	MT1XP1
1	16246840	16352480	ENSG00000037637.11	FBXO42
1	16352575	16398145	ENSG00000055070.17	SZRD1
1	16369150	16369530	ENSG00000226457.1	RPL22P3
1	16387117	16437424	ENSG00000187144.11	SPATA21
1	16440721	16460078	ENSG00000157191.20	NECAP2
1	16460948	16468481	ENSG00000226029.1	LINC01772
1	16467436	16499257	ENSG00000080947.15	CROCCP3
1	16514122	16514285	ENSG00000206652.1	RNU1-1
1	16514645	16515754	ENSG00000261135.1	AL137802.2
1	16515034	16521788	ENSG00000285853.1	AL137802.3
1	16520694	16521796	ENSG00000224174.2	AL137802.1
1	16533886	16536172	ENSG00000233421.4	LINC01783
1	16534081	16534224	ENSG00000277344.1	RNU1-6P
1	16548651	16552531	ENSG00000225710.1	PDE4DIPP8
1	16562319	16613562	ENSG00000219481.10	NBPF1
1	16617391	16617729	ENSG00000271732.1	AL137798.1
1	16618253	16657232	ENSG00000215908.10	CROCCP2
1	16642767	16643109	ENSG00000283773.1	AL137798.3
1	16645622	16650289	ENSG00000186301.8	MST1P2
1	16656879	16667524	ENSG00000282143.1	AL137798.2
1	16666785	16666948	ENSG00000207513.1	RNU1-3
1	16681097	16688749	ENSG00000280114.1	AL021920.2
1	16685621	16686055	ENSG00000236698.1	EIF1AXP1
1	16687339	16720157	ENSG00000268869.6	ESPNP
1	16701546	16705594	ENSG00000279151.1	AL021920.1
1	16739938	16750589	ENSG00000282740.1	AL021920.3
1	16740273	16972964	ENSG00000058453.17	CROCC
1	16740280	16750968	ENSG00000227684.2	CROCCP4
1	16740516	16740679	ENSG00000207389.1	RNU1-4
1	16754910	16770237	ENSG00000186715.11	MST1L
1	16851257	16853129	ENSG00000223643.6	BX284668.1
1	16855407	16859284	ENSG00000230239.1	PDE4DIPP9
1	16858949	16859021	ENSG00000263811.1	MIR3675
1	16870945	16883659	ENSG00000228549.4	BX284668.2
1	16873708	16873851	ENSG00000277234.1	RNU1-5P
1	16887577	16889706	ENSG00000238142.2	BX284668.4
1	16889095	16889602	ENSG00000235241.1	BX284668.3
1	16895980	16896143	ENSG00000207005.1	RNU1-2
1	16904339	16904776	ENSG00000272426.1	BX284668.5
1	16974502	16980632	ENSG00000117122.14	MFAP2
1	16976302	16977792	ENSG00000286898.1	AL049569.2
1	16978926	17005091	ENSG00000226526.1	AL049569.1
1	16985958	17011928	ENSG00000159363.19	ATP13A2
1	17005068	17011757	ENSG00000288636.1	AL049569.3
1	17018722	17054032	ENSG00000117118.10	SDHB
1	17066761	17119451	ENSG00000117115.13	PADI2
1	17189783	17197617	ENSG00000204362.6	LINC02783
1	17193232	17201733	ENSG00000282843.1	AL590644.1
1	17205128	17246007	ENSG00000142623.11	PADI1
1	17249098	17284233	ENSG00000142619.4	PADI3
1	17277889	17277975	ENSG00000266634.1	MIR3972
1	17308195	17364004	ENSG00000159339.13	PADI4
1	17372196	17401699	ENSG00000276747.1	PADI6
1	17406760	17407382	ENSG00000227751.1	RCC2-AS1
1	17406760	17439677	ENSG00000179051.14	RCC2
1	17539698	17697874	ENSG00000074964.17	ARHGEF10L
1	17717625	17749978	ENSG00000236648.2	LINC02810
1	17755333	17827063	ENSG00000117148.8	ACTL8
1	18015712	18045612	ENSG00000284653.1	AL357509.1
1	18065657	18074412	ENSG00000261781.1	LINC01654
1	18107798	18378483	ENSG00000117154.12	IGSF21
1	18109389	18115861	ENSG00000280222.1	AL365209.1
1	18166929	18179346	ENSG00000230035.2	IGSF21-AS1
1	18385829	18388514	ENSG00000225387.1	AL591896.1
1	18480930	18485974	ENSG00000179023.9	KLHDC7A
1	18513118	18513383	ENSG00000235282.3	DYNLL1P3
1	18595414	18595636	ENSG00000225478.2	AL031737.1
1	18630846	18748866	ENSG00000009709.12	PAX7
1	18839599	18859682	ENSG00000179002.5	TAS1R2
1	18871430	18902724	ENSG00000159423.17	ALDH4A1
1	18883202	18883275	ENSG00000265606.1	MIR4695
1	18897071	18897148	ENSG00000221662.1	MIR1290
1	18904280	18956676	ENSG00000169991.11	IFFO2
1	19072110	19075511	ENSG00000272084.1	AL137127.1
1	19074510	19210266	ENSG00000127481.15	UBR4
1	19210501	19240704	ENSG00000230424.1	EMC1-AS1
1	19215660	19251527	ENSG00000127463.15	EMC1
1	19251805	19260128	ENSG00000053372.5	MRTO4
1	19260521	19262307	ENSG00000286064.1	AL035413.2
1	19265982	19274194	ENSG00000211454.15	AKR7L
1	19282573	19288770	ENSG00000162482.5	AKR7A3
1	19297080	19297903	ENSG00000270728.1	AL035413.1
1	19303965	19312144	ENSG00000053371.13	AKR7A2
1	19305076	19305182	ENSG00000200403.1	RNU6-1099P
1	19312326	19329300	ENSG00000040487.13	SLC66A1
1	19338775	19485539	ENSG00000077549.19	CAPZB
1	19424384	19424671	ENSG00000240490.3	RN7SL277P
1	19484403	19629821	ENSG00000173436.15	MICOS10
1	19510593	19510733	ENSG00000201609.1	RNU4-28P
1	19591802	19596832	ENSG00000235185.1	AL031727.2
1	19596979	19658456	ENSG00000158747.15	NBL1
1	19597067	19656927	ENSG00000270136.6	MICOS10-NBL1
1	19608114	19608568	ENSG00000226396.1	AL031727.1
1	19664875	19680966	ENSG00000158748.4	HTR6
1	19682240	19799945	ENSG00000162542.14	TMCO4
1	19814029	19815283	ENSG00000178828.7	RNF186
1	19814367	19819502	ENSG00000235434.1	AL391883.1
1	19882395	19912945	ENSG00000169914.6	OTUD3
1	19920009	19923617	ENSG00000188784.4	PLA2G2E
1	19970969	19971269	ENSG00000242688.3	RN7SL304P
1	19975431	19980416	ENSG00000188257.12	PLA2G2A
1	20028179	20091911	ENSG00000127472.11	PLA2G5
1	20111939	20119566	ENSG00000117215.15	PLA2G2D
1	20139323	20150381	ENSG00000158786.5	PLA2G2F
1	20154171	20160568	ENSG00000227066.2	Z98257.1
1	20161253	20186518	ENSG00000187980.7	PLA2G2C
1	20186096	20196050	ENSG00000162543.6	UBXN10
1	20243095	20244664	ENSG00000228105.2	LINC01757
1	20272018	20275005	ENSG00000284710.1	Z98257.2
1	20290919	20354894	ENSG00000158816.15	VWA5B1
1	20294211	20323187	ENSG00000226664.1	AL020998.1
1	20360579	20431234	ENSG00000236963.7	LINC01141
1	20412304	20413253	ENSG00000226487.1	AL139254.1
1	20476222	20478937	ENSG00000284641.1	AL139254.2
1	20478779	20480397	ENSG00000284743.1	AL139254.3
1	20482391	20486210	ENSG00000162545.6	CAMK2N1
1	20499448	20508151	ENSG00000090432.7	MUL1
1	20525989	20526751	ENSG00000215520.3	RPS4XP4
1	20552573	20555020	ENSG00000183114.8	FAM43B
1	20589086	20618903	ENSG00000158825.6	CDA
1	20633458	20651511	ENSG00000158828.8	PINK1
1	20633679	20633788	ENSG00000284005.1	MIR6084
1	20642657	20652193	ENSG00000117242.7	PINK1-AS
1	20651767	20661544	ENSG00000244038.11	DDOST
1	20664014	20718017	ENSG00000117245.13	KIF17
1	20692734	20694013	ENSG00000235432.1	AL663074.2
1	20719731	20732837	ENSG00000189410.12	SH2D5
1	20732880	20733952	ENSG00000233069.1	AL663074.1
1	20740266	20787323	ENSG00000127483.19	HP1BP3
1	20806292	21176888	ENSG00000075151.22	EIF4G3
1	20841241	20841302	ENSG00000251914.1	RNU7-200P
1	20988314	20988432	ENSG00000221808.1	MIR1256
1	21003550	21003934	ENSG00000233072.1	RPS15AP6
1	21073639	21073753	ENSG00000236073.2	AL627311.1
1	21161475	21162081	ENSG00000235112.1	HSPE1P27
1	21177054	21178164	ENSG00000287192.1	AL031005.2
1	21217247	21345572	ENSG00000117298.16	ECE1
1	21266082	21267251	ENSG00000236936.1	AL031005.1
1	21293290	21299874	ENSG00000231105.2	ECE1-AS1
1	21397987	21398362	ENSG00000236216.5	PPP1R11P1
1	21411460	21413293	ENSG00000228823.1	PDE4DIPP10
1	21415898	21417492	ENSG00000236009.1	AL592309.1
1	21424625	21427967	ENSG00000227001.3	NBPF2P
1	21428303	21429536	ENSG00000187952.9	HS6ST1P1
1	21434318	21437558	ENSG00000186543.7	CROCCP5
1	21440128	21485005	ENSG00000142794.19	NBPF3
1	21459756	21460082	ENSG00000176378.8	PFN1P10
1	21509397	21578410	ENSG00000162551.14	ALPL
1	21586472	21591187	ENSG00000233431.1	LINC02596
1	21596215	21669363	ENSG00000076864.19	RAP1GAP
1	21678298	21783606	ENSG00000090686.16	USP48
1	21768269	21768575	ENSG00000231978.2	AL590103.1
1	21812265	21825225	ENSG00000187942.12	LDLRAD2
1	21822244	21937310	ENSG00000142798.20	HSPG2
1	21908098	21908580	ENSG00000232037.3	AL590556.1
1	21950679	21956871	ENSG00000283234.1	AL590556.2
1	21977022	21998642	ENSG00000219073.8	CELA3B
1	21983606	22030617	ENSG00000285959.1	AL590556.3
1	21987481	21987777	ENSG00000273610.1	RN7SL386P
1	21987816	21987919	ENSG00000201919.1	RNU6-1022P
1	22001657	22012542	ENSG00000142789.20	CELA3A
1	22010650	22010946	ENSG00000278124.1	RN7SL186P
1	22010985	22011088	ENSG00000201273.1	RNU6-776P
1	22023990	22026048	ENSG00000228397.3	LINC01635
1	22024558	22031223	ENSG00000218510.8	LINC00339
1	22025511	22101360	ENSG00000070831.17	CDC42
1	22028317	22052927	ENSG00000285752.1	CDC42-AS1
1	22030527	22030748	ENSG00000285794.1	AL031281.1
1	22059197	22064199	ENSG00000230068.2	CDC42-IT1
1	22068340	22068827	ENSG00000271428.1	MPHOSPH6P1
1	22117313	22143969	ENSG00000162552.15	WNT4
1	22142850	22157401	ENSG00000285873.1	AL445253.1
1	22266239	22266300	ENSG00000266564.1	MIR4418
1	22322840	22323331	ENSG00000234397.3	PPIAP34
1	22364630	22366482	ENSG00000279625.1	AL591122.1
1	22428838	22531157	ENSG00000184677.18	ZBTB40
1	22517474	22519708	ENSG00000237200.1	ZBTB40-IT1
1	22563489	22603595	ENSG00000070886.12	EPHA8
1	22633258	22633366	ENSG00000276835.2	MIR6127
1	22636628	22639678	ENSG00000173372.17	C1QA
1	22643633	22648110	ENSG00000159189.12	C1QC
1	22652762	22661637	ENSG00000173369.17	C1QB
1	22710839	22921500	ENSG00000133216.17	EPHB2
1	22719517	22719598	ENSG00000265422.1	MIR4684
1	22835713	22836849	ENSG00000225952.1	AL512444.1
1	22863159	22863226	ENSG00000264014.1	MIR4253
1	22953043	22965338	ENSG00000215906.8	LACTBL1
1	23010834	23015852	ENSG00000227868.6	TEX46
1	23019443	23083689	ENSG00000004487.17	KDM1A
1	23020147	23088058	ENSG00000240553.1	AL031428.1
1	23044305	23044372	ENSG00000263793.1	MIR3115
1	23057858	23057934	ENSG00000266802.1	AL031428.2
1	23084023	23177808	ENSG00000169641.13	LUZP1
1	23140325	23141142	ENSG00000229010.1	AL161672.1
1	23162704	23162810	ENSG00000206935.1	RNU6-514P
1	23163953	23164053	ENSG00000252578.1	RNU6-135P
1	23191895	23194729	ENSG00000179546.4	HTR1D
1	23244765	23245224	ENSG00000215381.3	AL109936.1
1	23281307	23287488	ENSG00000261326.4	LINC01355
1	23297797	23302866	ENSG00000284726.1	AL109936.6
1	23303771	23344336	ENSG00000125944.21	HNRNPR
1	23359448	23369836	ENSG00000125945.15	ZNF436
1	23368997	23371839	ENSG00000249087.7	ZNF436-AS1
1	23370254	23370346	ENSG00000201405.1	Y_RNA
1	23378380	23379029	ENSG00000271420.1	AL109936.2
1	23380909	23424748	ENSG00000204219.11	TCEA3
1	23410832	23412146	ENSG00000232482.2	AL357134.1
1	23428563	23484568	ENSG00000088280.19	ASAP3
1	23506438	23531233	ENSG00000007968.7	E2F2
1	23549139	23550915	ENSG00000235052.1	AL021154.1
1	23557926	23559501	ENSG00000117318.9	ID3
1	23576436	23593621	ENSG00000285802.1	AL450043.1
1	23581495	23640568	ENSG00000197880.9	MDS2
1	23670294	23680259	ENSG00000229239.2	AL451000.1
1	23691742	23696835	ENSG00000142676.14	RPL11
1	23706901	23778296	ENSG00000236810.6	ELOA-AS1
1	23743155	23762059	ENSG00000011007.12	ELOA
1	23778418	23788232	ENSG00000057757.10	PITHD1
1	23791145	23795539	ENSG00000011009.11	LYPLA2
1	23795599	23800781	ENSG00000117308.15	GALE
1	23801885	23838620	ENSG00000117305.15	HMGCL
1	23845077	23868290	ENSG00000179163.12	FUCA1
1	23870515	23913362	ENSG00000188822.8	CNR2
1	23901471	23902737	ENSG00000229106.1	BTBD6P1
1	23907111	23907885	ENSG00000232557.3	AL590609.2
1	23929070	23929147	ENSG00000264926.1	MIR378F
1	23949016	23949383	ENSG00000230228.2	H3P1
1	23956839	23963462	ENSG00000189266.13	PNRC2
1	23964347	23980927	ENSG00000188529.15	SRSF10
1	24007881	24008519	ENSG00000215905.4	AL590609.1
1	24040835	24086799	ENSG00000225315.2	AL591178.1
1	24056035	24112135	ENSG00000142661.19	MYOM3
1	24066774	24083565	ENSG00000230703.1	MYOM3-AS1
1	24119771	24143140	ENSG00000142677.4	IL22RA1
1	24154168	24187959	ENSG00000185436.12	IFNLR1
1	24200240	24211693	ENSG00000230023.2	LINC02800
1	24307556	24321901	ENSG00000232298.2	GRHL3-AS1
1	24319357	24364482	ENSG00000158055.16	GRHL3
1	24356999	24416934	ENSG00000001460.18	STPG1
1	24415802	24472976	ENSG00000001461.17	NIPAL3
1	24496254	24535400	ENSG00000286061.1	RCAN3AS
1	24502351	24541040	ENSG00000117602.13	RCAN3
1	24538802	24556024	ENSG00000264443.1	NCMAP-DT
1	24556087	24609328	ENSG00000184454.7	NCMAP
1	24563627	24563974	ENSG00000227312.2	AL445686.1
1	24625411	24625513	ENSG00000239106.1	Y_RNA
1	24631716	24673281	ENSG00000133226.17	SRRM1
1	24704894	24717596	ENSG00000284699.1	AL445648.1
1	24745382	24844321	ENSG00000169504.15	CLIC4
1	24777873	24777979	ENSG00000238482.1	RNU6-1208P
1	24899511	24965121	ENSG00000020633.19	RUNX3
1	24919345	24919416	ENSG00000278034.1	MIR6731
1	24961345	24963097	ENSG00000229162.1	RUNX3-AS1
1	24968423	24970865	ENSG00000261025.1	AL445471.1
1	25023503	25023586	ENSG00000264371.1	MIR4425
1	25041136	25047404	ENSG00000285823.1	LINC02793
1	25043707	25113120	ENSG00000233755.1	AL050344.1
1	25125053	25125454	ENSG00000233419.3	IFITM3P7
1	25208139	25209437	ENSG00000231953.2	AL031432.1
1	25222276	25232502	ENSG00000117614.10	SYF2
1	25232586	25234775	ENSG00000284602.1	AL031432.4
1	25239494	25240253	ENSG00000284657.1	AL031432.5
1	25242249	25338213	ENSG00000117616.18	RSRP1
1	25247837	25248321	ENSG00000272432.1	AL031432.3
1	25266102	25267136	ENSG00000261349.1	AL031432.2
1	25272393	25330445	ENSG00000187010.21	RHD
1	25294164	25294643	ENSG00000224183.1	SDHDP6
1	25336429	25337465	ENSG00000259984.1	AL928711.1
1	25338317	25362361	ENSG00000183726.11	TMEM50A
1	25362249	25430192	ENSG00000188672.19	RHCE
1	25398721	25399198	ENSG00000238084.4	AL031284.1
1	25430858	25500209	ENSG00000204178.11	MACO1
1	25543606	25568886	ENSG00000157978.12	LDLRAP1
1	25581478	25590356	ENSG00000225643.1	AL606491.1
1	25616791	25786206	ENSG00000117643.15	MAN1C1
1	25644544	25659111	ENSG00000233478.1	AL031280.1
1	25800176	25818221	ENSG00000162430.17	SELENON
1	25811470	25823744	ENSG00000255054.3	AL020996.2
1	25816749	25820797	ENSG00000228172.5	AL020996.1
1	25818640	25832942	ENSG00000117640.18	MTFR1L
1	25831913	25832134	ENSG00000272478.1	AL020996.3
1	25831913	25859458	ENSG00000127423.11	AUNIP
1	25859613	25863420	ENSG00000236528.1	AL033528.2
1	25861484	25875708	ENSG00000182749.6	PAQR7
1	25877496	25877605	ENSG00000207302.1	Y_RNA
1	25884181	25906991	ENSG00000117632.23	STMN1
1	25887360	25887610	ENSG00000229786.1	SNRPFP2
1	25888970	25889109	ENSG00000223624.1	AL033528.1
1	25906362	25906454	ENSG00000283938.1	MIR3917
1	25959767	25998117	ENSG00000158006.14	PAFAH2
1	25964197	25964300	ENSG00000207237.1	RNU6-110P
1	26006006	26006130	ENSG00000252190.1	AL592064.1
1	26006216	26006299	ENSG00000252691.1	AL592064.2
1	26019884	26036464	ENSG00000158008.10	EXTL1
1	26037252	26046118	ENSG00000158014.15	SLC30A2
1	26046665	26049099	ENSG00000284309.1	AL391650.2
1	26051301	26068436	ENSG00000158022.7	TRIM63
1	26111165	26125555	ENSG00000175087.10	PDIK1L
1	26159079	26163962	ENSG00000197245.6	FAM110D
1	26164101	26168963	ENSG00000282872.2	C1orf232
1	26169516	26171831	ENSG00000236782.7	AL391650.1
1	26169908	26170873	ENSG00000142684.9	ZNF593
1	26177484	26189884	ENSG00000142675.18	CNKSR1
1	26190561	26202968	ENSG00000188782.9	CATSPER4
1	26209741	26229840	ENSG00000236155.6	ZPLD2P
1	26218581	26220476	ENSG00000278572.1	AL355877.2
1	26234200	26278808	ENSG00000130695.16	CEP85
1	26263041	26263398	ENSG00000270733.1	AL355877.1
1	26280086	26281522	ENSG00000142669.15	SH3BGRL3
1	26281328	26318363	ENSG00000158062.20	UBXN11
1	26317958	26320523	ENSG00000169442.9	CD52
1	26321698	26360080	ENSG00000176092.17	CRYBG2
1	26326688	26327033	ENSG00000225854.2	AL451139.1
1	26361634	26374522	ENSG00000176083.18	ZNF683
1	26410817	26429728	ENSG00000131914.11	LIN28A
1	26432282	26471306	ENSG00000117682.17	DHDDS
1	26454653	26455187	ENSG00000223583.1	AL513365.1
1	26462756	26468014	ENSG00000225891.2	DHDDS-AS1
1	26472440	26476642	ENSG00000198830.11	HMGN2
1	26519354	26520250	ENSG00000224129.1	DPPA2P2
1	26529761	26575030	ENSG00000117676.14	RPS6KA1
1	26554542	26554593	ENSG00000238705.1	MIR1976
1	26593243	26593546	ENSG00000243905.3	RN7SL679P
1	26593940	26594041	ENSG00000252802.1	Y_RNA
1	26602369	26602432	ENSG00000252429.2	RNU7-29P
1	26640377	26640614	ENSG00000229247.2	AL627313.1
1	26642286	26642389	ENSG00000238316.1	AL627082.2
1	26647447	26647681	ENSG00000235069.2	AL627082.1
1	26692132	26694131	ENSG00000260063.1	AL512408.1
1	26693236	26782104	ENSG00000117713.20	ARID1A
1	26787054	26800659	ENSG00000060642.11	PIGV
1	26814822	26815112	ENSG00000241188.3	RN7SL165P
1	26817300	26817476	ENSG00000287810.1	AL034380.2
1	26826688	26857604	ENSG00000204160.12	ZDHHC18
1	26863149	26864456	ENSG00000175793.12	SFN
1	26876132	26890283	ENSG00000142751.15	GPN2
1	26876133	26878245	ENSG00000226698.1	AL034380.1
1	26890488	26900467	ENSG00000198746.13	GPATCH3
1	26900238	26946871	ENSG00000090273.14	NUDC
1	26911489	26913975	ENSG00000131910.5	NR0B2
1	26949562	26960468	ENSG00000175707.9	KDF1
1	26980165	26980975	ENSG00000172746.6	RPL12P13
1	26983628	26984024	ENSG00000224064.1	RPL32P6
1	26985897	26986340	ENSG00000225294.1	OSTCP2
1	26993692	27000886	ENSG00000253368.4	TRNP1
1	27005020	27012850	ENSG00000158246.8	TENT5B
1	27098809	27166981	ENSG00000090020.11	SLC9A1
1	27176751	27177277	ENSG00000229985.2	AL590640.2
1	27200834	27201473	ENSG00000214973.3	CHCHD3P3
1	27206930	27207796	ENSG00000225159.1	NPM1P39
1	27211265	27211484	ENSG00000225990.2	SNRPEP7
1	27229106	27234352	ENSG00000224311.1	AL590640.1
1	27234632	27308636	ENSG00000142784.16	WDTC1
1	27255464	27255567	ENSG00000252098.1	Y_RNA
1	27311240	27311838	ENSG00000243659.1	FO393419.3
1	27322145	27336400	ENSG00000186501.15	TMEM222
1	27325219	27325325	ENSG00000206888.1	RNU6-48P
1	27325329	27325796	ENSG00000241547.1	ACTG1P20
1	27342020	27353937	ENSG00000142765.18	SYTL1
1	27354067	27366961	ENSG00000142733.17	MAP3K6
1	27369110	27374824	ENSG00000142748.13	FCN3
1	27379176	27383333	ENSG00000174950.11	CD164L2
1	27389468	27390145	ENSG00000231207.1	FO393419.1
1	27392622	27395814	ENSG00000181773.7	GPR3
1	27404230	27490167	ENSG00000158195.11	WASF2
1	27457198	27459582	ENSG00000241169.1	FO393419.2
1	27525805	27530561	ENSG00000237429.1	BX293535.1
1	27534035	27604431	ENSG00000126705.15	AHDC1
1	27612064	27635185	ENSG00000000938.13	FGR
1	27649419	27649610	ENSG00000235912.1	AL031729.1
1	27660328	27666279	ENSG00000233975.2	LINC02574
1	27666064	27672212	ENSG00000126709.16	IFI6
1	27669468	27703063	ENSG00000225886.3	AL445490.1
1	27675603	27675709	ENSG00000206767.1	RNU6-949P
1	27686810	27687471	ENSG00000226662.2	CHMP1AP1
1	27693731	27693835	ENSG00000207095.1	RNU6-424P
1	27724822	27725756	ENSG00000287244.1	AL020997.5
1	27725961	27763116	ENSG00000009780.16	FAM76A
1	27739091	27739439	ENSG00000231344.1	AL020997.1
1	27739954	27740629	ENSG00000230833.1	RPEP3
1	27773219	27824443	ENSG00000117758.14	STX12
1	27773858	27774041	ENSG00000269971.1	AL020997.2
1	27819983	27820341	ENSG00000270031.1	AL020997.3
1	27824538	27824643	ENSG00000223062.1	RNU6-1245P
1	27827812	27831209	ENSG00000286433.1	AL020997.4
1	27830782	27851676	ENSG00000117751.18	PPP1R8
1	27834401	27834566	ENSG00000252947.1	SCARNA1
1	27872543	27886685	ENSG00000130775.16	THEMIS2
1	27891524	27914746	ENSG00000117748.10	RPA2
1	27935000	27959157	ENSG00000130768.15	SMPDL3B
1	27938875	27960193	ENSG00000227050.1	AL512288.1
1	27959588	27968093	ENSG00000158156.9	XKR8
1	27970344	28088637	ENSG00000158161.16	EYA3
1	27990158	27990524	ENSG00000238231.2	AL512288.2
1	28031884	28032180	ENSG00000240750.3	RN7SL559P
1	28095742	28096422	ENSG00000228589.3	SPCS2P4
1	28109739	28110298	ENSG00000228943.1	AL137792.2
1	28120449	28121321	ENSG00000214812.3	AL137792.1
1	28142737	28142841	ENSG00000253005.1	RNU6-176P
1	28147166	28193936	ENSG00000169403.12	PTAFR
1	28199456	28233029	ENSG00000126698.11	DNAJC8
1	28236109	28246906	ENSG00000130770.18	ATP5IF1
1	28239509	28241453	ENSG00000270605.1	AL353622.1
1	28247144	28247568	ENSG00000271398.1	AL353622.2
1	28259518	28282491	ENSG00000130766.5	SESN2
1	28329002	28335965	ENSG00000130772.14	MED18
1	28369582	28500364	ENSG00000204138.13	PHACTR4
1	28422555	28422655	ENSG00000206779.1	Y_RNA
1	28453541	28453934	ENSG00000229820.2	CR391992.1
1	28481362	28481480	ENSG00000221216.1	RNU6ATAC27P
1	28505943	28539300	ENSG00000180198.16	RCC1
1	28505980	28510892	ENSG00000242125.3	SNHG3
1	28507366	28507571	ENSG00000274266.1	SNORA73A
1	28508559	28508762	ENSG00000200087.1	SNORA73B
1	28526318	28527227	ENSG00000231468.2	PRDX3P2
1	28544460	28546542	ENSG00000279443.1	AL513497.1
1	28553085	28578545	ENSG00000180098.9	TRNAU1AP
1	28578538	28583132	ENSG00000197989.14	SNHG12
1	28578749	28578822	ENSG00000221539.1	SNORD99
1	28579764	28579893	ENSG00000278274.1	SNORA61
1	28580381	28580512	ENSG00000273544.1	SNORA44
1	28580920	28581054	ENSG00000280498.1	SNORA16A
1	28580920	28581056	ENSG00000274582.1	SNORA16A
1	28589323	28643085	ENSG00000120656.12	TAF12
1	28592200	28595449	ENSG00000188060.8	RAB42
1	28643228	28648581	ENSG00000229388.1	LINC01715
